Entity,Code,Day,total_vaccinations
Norway,NOR,2021-02-04,212017
Norway,NOR,2021-02-05,227859
Norway,NOR,2021-02-06,229492
Norway,NOR,2021-02-07,230172
Norway,NOR,2021-02-08,231252
Norway,NOR,2021-02-09,240333
Norway,NOR,2021-02-10,272593
Norway,NOR,2021-02-11,302645
Norway,NOR,2021-02-12,314584
Norway,NOR,2021-02-13,315869
Norway,NOR,2021-02-14,316017
Norway,NOR,2021-02-15,317662
Norway,NOR,2021-02-16,326151
Norway,NOR,2021-02-17,358824
Norway,NOR,2021-02-18,389061
Norway,NOR,2021-02-19,404823
Norway,NOR,2021-02-20,405597
Norway,NOR,2021-02-21,405847
Norway,NOR,2021-02-22,408651
Norway,NOR,2021-02-23,420135
Norway,NOR,2021-02-24,454552
Norway,NOR,2021-02-25,492523
Norway,NOR,2021-02-26,511209
Norway,NOR,2021-02-27,511990
Norway,NOR,2021-02-28,512727
Norway,NOR,2021-03-01,518903
Norway,NOR,2021-03-02,533649
Norway,NOR,2021-03-03,570481
Norway,NOR,2021-03-04,605903
Norway,NOR,2021-03-05,624785
Norway,NOR,2021-03-06,625785
Norway,NOR,2021-03-07,625980
Norway,NOR,2021-03-08,631197
Norway,NOR,2021-03-09,648430
Norway,NOR,2021-03-10,687727
Norway,NOR,2021-03-11,717166
Norway,NOR,2021-03-12,728219
Norway,NOR,2021-03-13,728688
Norway,NOR,2021-03-14,728878
Norway,NOR,2021-03-15,729525
Norway,NOR,2021-03-16,736234
Norway,NOR,2021-03-17,761724
Norway,NOR,2021-03-18,784709
Norway,NOR,2021-03-19,792787
Norway,NOR,2021-03-20,793443
Norway,NOR,2021-03-21,793788
Norway,NOR,2021-03-22,795566
Norway,NOR,2021-03-23,810021
Norway,NOR,2021-03-24,853616
Norway,NOR,2021-03-25,895462
Norway,NOR,2021-03-26,914373
Norway,NOR,2021-03-27,915252
Norway,NOR,2021-03-28,915687
Norway,NOR,2021-03-29,920770
Norway,NOR,2021-03-30,957992
Norway,NOR,2021-03-31,1003277
Norway,NOR,2021-04-01,1014542
Norway,NOR,2021-04-02,1019793
Norway,NOR,2021-04-03,1020201
Norway,NOR,2021-04-04,1020721
Norway,NOR,2021-04-05,1022342
Norway,NOR,2021-04-06,1044107
Norway,NOR,2021-04-07,1107282
Norway,NOR,2021-04-08,1169672
Norway,NOR,2021-04-09,1198205
Norway,NOR,2021-04-10,1199507
Norway,NOR,2021-04-11,1200177
Norway,NOR,2021-04-12,1204170
Norway,NOR,2021-04-13,1230599
Norway,NOR,2021-04-14,1300118
Norway,NOR,2021-04-15,1367449
Norway,NOR,2021-04-16,1397778
Norway,NOR,2021-04-17,1400080
Norway,NOR,2021-04-18,1401476
Norway,NOR,2021-04-19,1408338
Norway,NOR,2021-04-20,1429159
Norway,NOR,2021-04-21,1492001
Norway,NOR,2021-04-22,1546168
Norway,NOR,2021-04-23,1566220
Norway,NOR,2021-04-24,1566808
Norway,NOR,2021-04-25,1567204
Norway,NOR,2021-04-26,1570225
Norway,NOR,2021-04-27,1596023
Norway,NOR,2021-04-28,1680161
Norway,NOR,2021-04-29,1755983
Norway,NOR,2021-04-30,1790093
Norway,NOR,2021-05-01,1792046
Norway,NOR,2021-05-02,1793421
Norway,NOR,2021-05-03,1798128
Norway,NOR,2021-05-04,1820740
Norway,NOR,2021-05-05,1900579
Norway,NOR,2021-05-06,1972078
Norway,NOR,2021-05-07,2003976
Norway,NOR,2021-05-08,2005206
Norway,NOR,2021-05-09,2005901
Norway,NOR,2021-05-10,2014923
Norway,NOR,2021-05-11,2064831
Norway,NOR,2021-05-12,2160919
Norway,NOR,2021-05-13,2182632
Norway,NOR,2021-05-14,2202289
Norway,NOR,2021-05-15,2205128
Norway,NOR,2021-05-16,2207540
Norway,NOR,2021-05-17,2208247
Norway,NOR,2021-05-18,2236736
Norway,NOR,2021-05-19,2317610
Norway,NOR,2021-05-20,2395544
Norway,NOR,2021-05-21,2431966
Norway,NOR,2021-05-22,2434422
Norway,NOR,2021-05-23,2435720
Norway,NOR,2021-05-24,2439208
Norway,NOR,2021-05-25,2472646
Norway,NOR,2021-05-26,2566691
Norway,NOR,2021-05-27,2650649
Norway,NOR,2021-05-28,2687913
Norway,NOR,2021-05-29,2690761
Norway,NOR,2021-05-30,2692572
Norway,NOR,2021-05-31,2702440
Norway,NOR,2021-06-01,2744656
Norway,NOR,2021-06-02,2868463
Norway,NOR,2021-06-03,2982662
Norway,NOR,2021-06-04,3034169
Norway,NOR,2021-06-05,3038700
Norway,NOR,2021-06-06,3042166
Norway,NOR,2021-06-07,3060874
Norway,NOR,2021-06-08,3107704
Norway,NOR,2021-06-09,3208827
Norway,NOR,2021-06-10,3304475
Norway,NOR,2021-06-11,3347296
Norway,NOR,2021-06-12,3351359
Norway,NOR,2021-06-13,3354359
Norway,NOR,2021-06-14,3376638
Norway,NOR,2021-06-15,3416526
Norway,NOR,2021-06-16,3522621
Norway,NOR,2021-06-17,3615216
Norway,NOR,2021-06-18,3659601
Norway,NOR,2021-06-19,3666718
Norway,NOR,2021-06-20,3671281
Norway,NOR,2021-06-21,3691876
Norway,NOR,2021-06-22,3742415
Norway,NOR,2021-06-23,3852860
Norway,NOR,2021-06-24,3966248
Norway,NOR,2021-06-25,4020523
Norway,NOR,2021-06-26,4030895
Norway,NOR,2021-06-27,4036709
Norway,NOR,2021-06-28,4070194
Norway,NOR,2021-06-29,4121646
Norway,NOR,2021-06-30,4233588
Norway,NOR,2021-07-01,4344248
Norway,NOR,2021-07-02,4398621
Norway,NOR,2021-07-03,4408397
Norway,NOR,2021-07-04,4414890
Norway,NOR,2021-07-05,4442186
Norway,NOR,2021-07-06,4487444
Norway,NOR,2021-07-07,4573245
Norway,NOR,2021-07-08,4651365
Norway,NOR,2021-07-09,4681716
Norway,NOR,2021-07-10,4686096
Norway,NOR,2021-07-11,4689182
Norway,NOR,2021-07-12,4704224
Norway,NOR,2021-07-13,4736844
Norway,NOR,2021-07-14,4814409
Norway,NOR,2021-07-15,4886663
Norway,NOR,2021-07-16,4912958
Norway,NOR,2021-07-17,4913934
Norway,NOR,2021-07-18,4914427
Norway,NOR,2021-07-19,4926525
Norway,NOR,2021-07-20,4956641
Norway,NOR,2021-07-21,5041573
Norway,NOR,2021-07-22,5131586
Norway,NOR,2021-07-23,5160560
Norway,NOR,2021-07-24,5161037
Norway,NOR,2021-07-25,5161308
Norway,NOR,2021-07-26,5173068
Norway,NOR,2021-07-27,5203102
Norway,NOR,2021-07-28,5296458
Norway,NOR,2021-07-29,5390262
Norway,NOR,2021-07-30,5422816
Norway,NOR,2021-07-31,5423944
Norway,NOR,2021-08-01,5424068
Norway,NOR,2021-08-02,5442196
Norway,NOR,2021-08-03,5475062
Norway,NOR,2021-08-04,5560173
Norway,NOR,2021-08-05,5644254
Norway,NOR,2021-08-06,5676152
Norway,NOR,2021-08-07,5677593
Norway,NOR,2021-08-08,5678482
Norway,NOR,2021-08-09,5702801
Norway,NOR,2021-08-10,5743735
Norway,NOR,2021-08-11,5846627
Norway,NOR,2021-08-12,5949748
Norway,NOR,2021-08-13,5994589
Norway,NOR,2021-08-14,5997072
Norway,NOR,2021-08-15,5998222
Norway,NOR,2021-08-16,6031348
Norway,NOR,2021-08-17,6080507
Norway,NOR,2021-08-18,6198009
Norway,NOR,2021-08-19,6308193
Norway,NOR,2021-08-20,6365784
Norway,NOR,2021-08-21,6372871
Norway,NOR,2021-08-22,6374742
Norway,NOR,2021-08-23,6415726
Oceania,,2021-02-02,3251
Oceania,,2021-02-10,5283
Oceania,,2021-02-15,5283
Oceania,,2021-02-16,8431
Oceania,,2021-02-17,8881
Oceania,,2021-02-18,8881
Oceania,,2021-02-19,8910
Oceania,,2021-02-20,8975
Oceania,,2021-02-21,9044
Oceania,,2021-02-22,9512
Oceania,,2021-02-23,16350
Oceania,,2021-02-24,21194
Oceania,,2021-02-25,32885
Oceania,,2021-02-26,41994
Oceania,,2021-02-27,48336
Oceania,,2021-02-28,51112
Oceania,,2021-03-01,55975
Oceania,,2021-03-02,66076
Oceania,,2021-03-03,76993
Oceania,,2021-03-04,88794
Oceania,,2021-03-05,100931
Oceania,,2021-03-06,106607
Oceania,,2021-03-07,111524
Oceania,,2021-03-08,117620
Oceania,,2021-03-09,135212
Oceania,,2021-03-10,147819
Oceania,,2021-03-11,167953
Oceania,,2021-03-12,179102
Oceania,,2021-03-13,204048
Oceania,,2021-03-14,207894
Oceania,,2021-03-15,212005
Oceania,,2021-03-16,244404
Oceania,,2021-03-17,267532
Oceania,,2021-03-18,292099
Oceania,,2021-03-19,309260
Oceania,,2021-03-20,323610
Oceania,,2021-03-21,328384
Oceania,,2021-03-22,355798
Oceania,,2021-03-23,397037
Oceania,,2021-03-24,448323
Oceania,,2021-03-25,504834
Oceania,,2021-03-26,561239
Oceania,,2021-03-27,609576
Oceania,,2021-03-28,615805
Oceania,,2021-03-29,650976
Oceania,,2021-03-30,726621
Oceania,,2021-03-31,806225
Oceania,,2021-04-01,886651
Oceania,,2021-04-02,967953
Oceania,,2021-04-03,974506
Oceania,,2021-04-04,990226
Oceania,,2021-04-05,992567
Oceania,,2021-04-06,1008199
Oceania,,2021-04-07,1094666
Oceania,,2021-04-08,1178706
Oceania,,2021-04-09,1267589
Oceania,,2021-04-10,1332904
Oceania,,2021-04-11,1364165
Oceania,,2021-04-12,1383666
Oceania,,2021-04-13,1474097
Oceania,,2021-04-14,1543233
Oceania,,2021-04-15,1637387
Oceania,,2021-04-16,1736073
Oceania,,2021-04-17,1795093
Oceania,,2021-04-18,1819512
Oceania,,2021-04-19,1916288
Oceania,,2021-04-20,2012563
Oceania,,2021-04-21,2087568
Oceania,,2021-04-22,2165195
Oceania,,2021-04-23,2247140
Oceania,,2021-04-24,2310242
Oceania,,2021-04-25,2332653
Oceania,,2021-04-26,2338313
Oceania,,2021-04-27,2403276
Oceania,,2021-04-28,2474450
Oceania,,2021-04-29,2569670
Oceania,,2021-04-30,2650320
Oceania,,2021-05-01,2711101
Oceania,,2021-05-02,2733871
Oceania,,2021-05-03,2751145
Oceania,,2021-05-04,2846392
Oceania,,2021-05-05,2940495
Oceania,,2021-05-06,3032737
Oceania,,2021-05-07,3130602
Oceania,,2021-05-08,3211023
Oceania,,2021-05-09,3240976
Oceania,,2021-05-10,3261848
Oceania,,2021-05-11,3408847
Oceania,,2021-05-12,3500508
Oceania,,2021-05-13,3598564
Oceania,,2021-05-14,3698122
Oceania,,2021-05-15,3782881
Oceania,,2021-05-16,3819476
Oceania,,2021-05-17,3841476
Oceania,,2021-05-18,3972759
Oceania,,2021-05-19,4083733
Oceania,,2021-05-20,4192073
Oceania,,2021-05-21,4308771
Oceania,,2021-05-22,4406355
Oceania,,2021-05-23,4447628
Oceania,,2021-05-24,4473689
Oceania,,2021-05-25,4621088
Oceania,,2021-05-26,4744457
Oceania,,2021-05-27,4872710
Oceania,,2021-05-28,5018236
Oceania,,2021-05-29,5150073
Oceania,,2021-05-30,5215024
Oceania,,2021-05-31,5260190
Oceania,,2021-06-01,5460948
Oceania,,2021-06-02,5620608
Oceania,,2021-06-03,5785270
Oceania,,2021-06-04,5949361
Oceania,,2021-06-05,6100153
Oceania,,2021-06-06,6194108
Oceania,,2021-06-07,6259475
Oceania,,2021-06-08,6522967
Oceania,,2021-06-09,6675266
Oceania,,2021-06-10,6841444
Oceania,,2021-06-11,7016327
Oceania,,2021-06-12,7161177
Oceania,,2021-06-13,7229303
Oceania,,2021-06-14,7279755
Oceania,,2021-06-15,7412768
Oceania,,2021-06-16,7589249
Oceania,,2021-06-17,7748528
Oceania,,2021-06-18,7910654
Oceania,,2021-06-19,7922930
Oceania,,2021-06-20,7930237
Oceania,,2021-06-21,8049550
Oceania,,2021-06-22,8430995
Oceania,,2021-06-23,8596878
Oceania,,2021-06-24,8760221
Oceania,,2021-06-25,8920377
Oceania,,2021-06-26,8934987
Oceania,,2021-06-27,8942015
Oceania,,2021-06-28,8958391
Oceania,,2021-06-29,9423105
Oceania,,2021-06-30,9590870
Oceania,,2021-07-01,9613788
Oceania,,2021-07-02,9958417
Oceania,,2021-07-03,10122613
Oceania,,2021-07-04,10208736
Oceania,,2021-07-05,10278582
Oceania,,2021-07-06,10518134
Oceania,,2021-07-07,10706749
Oceania,,2021-07-08,10870469
Oceania,,2021-07-09,11056823
Oceania,,2021-07-10,11215089
Oceania,,2021-07-11,11306617
Oceania,,2021-07-12,11376195
Oceania,,2021-07-13,11623900
Oceania,,2021-07-14,11813859
Oceania,,2021-07-15,12000278
Oceania,,2021-07-16,12197103
Oceania,,2021-07-17,12377550
Oceania,,2021-07-18,12482949
Oceania,,2021-07-19,12563360
Oceania,,2021-07-20,12858992
Oceania,,2021-07-21,13067560
Oceania,,2021-07-22,13284412
Oceania,,2021-07-23,13511878
Oceania,,2021-07-24,13718503
Oceania,,2021-07-25,13840137
Oceania,,2021-07-26,13941591
Oceania,,2021-07-27,14293071
Oceania,,2021-07-28,14531605
Oceania,,2021-07-29,14773204
Oceania,,2021-07-30,15025963
Oceania,,2021-07-31,15265183
Oceania,,2021-08-01,15398832
Oceania,,2021-08-02,15650986
Oceania,,2021-08-03,15894308
Oceania,,2021-08-04,16153696
Oceania,,2021-08-05,16417721
Oceania,,2021-08-06,16699787
Oceania,,2021-08-07,16962560
Oceania,,2021-08-08,17123261
Oceania,,2021-08-09,17366424
Oceania,,2021-08-10,17648326
Oceania,,2021-08-11,17953127
Oceania,,2021-08-12,18264408
Oceania,,2021-08-13,18582201
Oceania,,2021-08-14,18890581
Oceania,,2021-08-15,19079356
Oceania,,2021-08-16,19401975
Oceania,,2021-08-17,19737456
Oceania,,2021-08-18,20011821
Oceania,,2021-08-19,20350975
Oceania,,2021-08-20,20712112
Oceania,,2021-08-21,21075003
Oceania,,2021-08-22,21307115
Oceania,,2021-08-23,21589755
Oceania,,2021-08-24,21959730
Oman,OMN,2020-12-28,1717
Oman,OMN,2020-12-29,3363
Oman,OMN,2020-12-30,5043
Oman,OMN,2020-12-31,6516
Oman,OMN,2021-01-02,7231
Oman,OMN,2021-01-03,8826
Oman,OMN,2021-01-04,10728
Oman,OMN,2021-01-05,12751
Oman,OMN,2021-01-06,14005
Oman,OMN,2021-01-07,14911
Oman,OMN,2021-01-08,14980
Oman,OMN,2021-01-09,15023
Oman,OMN,2021-01-10,15907
Oman,OMN,2021-01-11,18287
Oman,OMN,2021-01-12,20649
Oman,OMN,2021-01-13,22749
Oman,OMN,2021-01-14,24204
Oman,OMN,2021-01-16,24773
Oman,OMN,2021-01-17,25446
Oman,OMN,2021-01-18,26758
Oman,OMN,2021-01-19,28049
Oman,OMN,2021-01-20,29548
Oman,OMN,2021-01-23,30675
Oman,OMN,2021-01-24,32765
Oman,OMN,2021-01-25,34606
Oman,OMN,2021-01-26,36206
Oman,OMN,2021-01-27,37045
Oman,OMN,2021-02-08,39146
Oman,OMN,2021-02-09,41192
Oman,OMN,2021-02-10,43233
Oman,OMN,2021-02-11,45065
Oman,OMN,2021-02-12,46829
Oman,OMN,2021-02-13,47198
Oman,OMN,2021-02-14,48819
Oman,OMN,2021-02-15,50100
Oman,OMN,2021-02-16,56847
Oman,OMN,2021-02-17,58255
Oman,OMN,2021-02-18,59878
Oman,OMN,2021-02-19,61971
Oman,OMN,2021-02-20,62487
Oman,OMN,2021-02-21,64538
Oman,OMN,2021-02-22,66103
Oman,OMN,2021-02-23,67660
Oman,OMN,2021-03-09,94518
Oman,OMN,2021-03-10,98168
Oman,OMN,2021-03-15,105003
Oman,OMN,2021-03-17,109844
Oman,OMN,2021-03-22,120837
Oman,OMN,2021-03-24,129198
Oman,OMN,2021-03-29,139897
Oman,OMN,2021-03-31,151512
Oman,OMN,2021-04-05,171055
Oman,OMN,2021-04-12,188029
Oman,OMN,2021-04-14,192808
Oman,OMN,2021-04-19,217582
Oman,OMN,2021-04-21,244821
Oman,OMN,2021-05-17,296894
Oman,OMN,2021-06-13,605845
Oman,OMN,2021-06-15,720199
Oman,OMN,2021-06-20,859000
Oman,OMN,2021-07-05,1338142
Oman,OMN,2021-07-07,1480949
Oman,OMN,2021-07-12,1631205
Oman,OMN,2021-07-14,1728618
Oman,OMN,2021-07-25,1887421
Oman,OMN,2021-08-09,2656658
Oman,OMN,2021-08-16,2951658
Oman,OMN,2021-08-23,3379862
Pakistan,PAK,2021-02-02,0
Pakistan,PAK,2021-02-10,27228
Pakistan,PAK,2021-02-17,52768
Pakistan,PAK,2021-02-21,72882
Pakistan,PAK,2021-03-14,350000
Pakistan,PAK,2021-03-31,800000
Pakistan,PAK,2021-04-06,936383
Pakistan,PAK,2021-04-08,1114000
Pakistan,PAK,2021-04-13,1300000
Pakistan,PAK,2021-04-28,2100000
Pakistan,PAK,2021-05-04,2967870
Pakistan,PAK,2021-05-05,3150122
Pakistan,PAK,2021-05-06,3320304
Pakistan,PAK,2021-05-11,3705244
Pakistan,PAK,2021-05-13,3836291
Pakistan,PAK,2021-05-20,4747033
Pakistan,PAK,2021-05-21,4956853
Pakistan,PAK,2021-05-24,5358808
Pakistan,PAK,2021-05-27,6130509
Pakistan,PAK,2021-06-01,7337187
Pakistan,PAK,2021-06-02,7648481
Pakistan,PAK,2021-06-03,7953574
Pakistan,PAK,2021-06-05,8263763
Pakistan,PAK,2021-06-09,9559910
Pakistan,PAK,2021-06-12,10496228
Pakistan,PAK,2021-06-13,10696402
Pakistan,PAK,2021-06-15,11085787
Pakistan,PAK,2021-06-16,11745889
Pakistan,PAK,2021-06-17,12065211
Pakistan,PAK,2021-06-18,12483801
Pakistan,PAK,2021-06-19,12750760
Pakistan,PAK,2021-06-21,12977740
Pakistan,PAK,2021-06-23,13484364
Pakistan,PAK,2021-07-01,16356499
Pakistan,PAK,2021-07-03,16714717
Pakistan,PAK,2021-07-04,17390346
Pakistan,PAK,2021-07-07,18228235
Pakistan,PAK,2021-07-10,19067352
Pakistan,PAK,2021-07-11,19883900
Pakistan,PAK,2021-07-13,20540263
Pakistan,PAK,2021-07-14,21076550
Pakistan,PAK,2021-07-15,21660650
Pakistan,PAK,2021-07-16,22222701
Pakistan,PAK,2021-07-17,22735993
Pakistan,PAK,2021-07-21,24096587
Pakistan,PAK,2021-07-26,25248858
Pakistan,PAK,2021-07-28,26248235
Pakistan,PAK,2021-07-29,27875999
Pakistan,PAK,2021-07-30,28743225
Pakistan,PAK,2021-07-31,29648055
Pakistan,PAK,2021-08-01,30590183
Pakistan,PAK,2021-08-03,33059676
Pakistan,PAK,2021-08-04,34204053
Pakistan,PAK,2021-08-05,35306892
Pakistan,PAK,2021-08-06,36331025
Pakistan,PAK,2021-08-07,37424706
Pakistan,PAK,2021-08-09,38722292
Pakistan,PAK,2021-08-10,39712007
Pakistan,PAK,2021-08-11,40664110
Pakistan,PAK,2021-08-12,41467713
Pakistan,PAK,2021-08-13,42173424
Pakistan,PAK,2021-08-15,42688545
Pakistan,PAK,2021-08-17,44322217
Pakistan,PAK,2021-08-18,44736977
Pakistan,PAK,2021-08-20,45540221
Pakistan,PAK,2021-08-21,46456077
Pakistan,PAK,2021-08-24,47802106
Palestine,PSE,2021-03-30,81942
Palestine,PSE,2021-03-31,87066
Palestine,PSE,2021-04-01,93217
Palestine,PSE,2021-04-03,100386
Palestine,PSE,2021-04-04,102755
Palestine,PSE,2021-04-05,111880
Palestine,PSE,2021-04-06,121326
Palestine,PSE,2021-04-07,132392
Palestine,PSE,2021-04-08,143142
Palestine,PSE,2021-04-09,152503
Palestine,PSE,2021-04-10,152952
Palestine,PSE,2021-04-11,154099
Palestine,PSE,2021-04-12,161660
Palestine,PSE,2021-04-13,168682
Palestine,PSE,2021-04-14,173851
Palestine,PSE,2021-04-15,177865
Palestine,PSE,2021-04-16,182867
Palestine,PSE,2021-04-17,182867
Palestine,PSE,2021-04-18,183606
Palestine,PSE,2021-04-19,192315
Palestine,PSE,2021-04-21,202279
Palestine,PSE,2021-04-22,206354
Palestine,PSE,2021-04-23,213238
Palestine,PSE,2021-04-24,213493
Palestine,PSE,2021-05-05,453523
Palestine,PSE,2021-05-12,466723
Palestine,PSE,2021-05-14,466814
Palestine,PSE,2021-05-16,467133
Palestine,PSE,2021-05-17,469113
Palestine,PSE,2021-05-18,471417
Palestine,PSE,2021-05-19,472617
Palestine,PSE,2021-05-20,475965
Palestine,PSE,2021-05-26,489698
Palestine,PSE,2021-05-27,508046
Palestine,PSE,2021-05-29,522096
Palestine,PSE,2021-05-31,540908
Palestine,PSE,2021-06-01,556060
Palestine,PSE,2021-06-02,572343
Palestine,PSE,2021-06-03,590487
Palestine,PSE,2021-06-04,607122
Palestine,PSE,2021-06-05,607832
Palestine,PSE,2021-06-12,657697
Palestine,PSE,2021-06-13,658075
Palestine,PSE,2021-06-14,666170
Palestine,PSE,2021-06-16,685750
Palestine,PSE,2021-06-19,716393
Palestine,PSE,2021-06-21,737603
Palestine,PSE,2021-06-22,757974
Palestine,PSE,2021-06-23,778908
Palestine,PSE,2021-06-24,800561
Palestine,PSE,2021-06-25,820474
Palestine,PSE,2021-06-26,822216
Palestine,PSE,2021-06-27,824170
Palestine,PSE,2021-06-28,841569
Palestine,PSE,2021-06-29,856625
Palestine,PSE,2021-06-30,868197
Palestine,PSE,2021-07-01,878244
Palestine,PSE,2021-07-02,887719
Palestine,PSE,2021-07-03,887855
Palestine,PSE,2021-07-04,888480
Palestine,PSE,2021-07-05,899156
Palestine,PSE,2021-07-06,907479
Palestine,PSE,2021-07-07,914084
Palestine,PSE,2021-07-08,921595
Palestine,PSE,2021-07-09,930391
Palestine,PSE,2021-07-10,930643
Palestine,PSE,2021-07-11,930862
Palestine,PSE,2021-07-12,939736
Palestine,PSE,2021-07-13,947105
Palestine,PSE,2021-07-15,958519
Palestine,PSE,2021-07-16,966112
Palestine,PSE,2021-07-17,966221
Palestine,PSE,2021-07-18,969341
Palestine,PSE,2021-07-21,975125
Palestine,PSE,2021-07-23,975657
Palestine,PSE,2021-07-25,977455
Palestine,PSE,2021-07-26,983464
Palestine,PSE,2021-07-27,988226
Palestine,PSE,2021-07-28,994857
Palestine,PSE,2021-07-29,1001415
Palestine,PSE,2021-07-30,1007407
Palestine,PSE,2021-07-31,1007483
Palestine,PSE,2021-08-01,1007560
Palestine,PSE,2021-08-02,1013634
Palestine,PSE,2021-08-03,1018959
Palestine,PSE,2021-08-04,1022094
Palestine,PSE,2021-08-05,1026500
Palestine,PSE,2021-08-06,1031269
Palestine,PSE,2021-08-07,1031495
Palestine,PSE,2021-08-08,1032389
Palestine,PSE,2021-08-09,1038770
Palestine,PSE,2021-08-10,1039293
Palestine,PSE,2021-08-11,1045439
Palestine,PSE,2021-08-12,1053252
Palestine,PSE,2021-08-13,1062480
Palestine,PSE,2021-08-14,1063186
Palestine,PSE,2021-08-15,1066238
Palestine,PSE,2021-08-16,1078213
